"Cysts, Lumps and Bumps: Causes, Symptoms, Treatments",http://www.webmd.com/skin-problems-and-treatments/cysts,"[True, 'sumer_assets/site_images/articles/health_tools/precancerous_lesions_slideshow/thumbnails/17_thumbnail_precance']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/skin-problems-and-treatments/tc/folliculitis-topic-overview', 'http://www.webmd.com/skin-problems-and-treatments/keratosis-pilaris', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-common-adult-skin-problems', 'http://children.webmd.com/slideshow-common-childhood-skin-problems', 'http://www.webmd.com/melanoma-skin-cancer/slideshow-precancerous-skin-lesions-and-skin-cancer ', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-closer-look-at-mrsa', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-ringworm ', 'http://www.webmd.com/allergies/slideshow-bad-bugs', 'http://www.webmd.com/a-to-z-guides/slideshows/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/a-to-z-guides/slideshows/default.htm', 'http://www.webmd.com/pain-management/guide/cause-chronic-pain', 'http://www.webmd.com/drugs/2/drug-8641/cortisone+oral/details', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/beauty/face/ss/slideshow-complexion-care', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Oral Care Center: Care for Your Teeth and Gums, and Find Out About Dental Procedures",http://www.webmd.com/oral-health/default.htm,"[True, 'ns affect your teeth or oral health. For example, cancer treatments, pregnancy, heart diseases, diabetes, dent']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/oral-health/features/dentist-anxiety', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Gestational Diabetes-Topic Overview,http://www.webmd.com/baby/tc/Gestational-Diabetes-Topic-Overview,"[True, 'ed by the National\r\n<a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">Cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/hw-popup/diabetes', 'http://www.webmd.com/diabetes/blood-glucose', 'http://www.webmd.com/diabetes/ss/slideshow-blood-sugar-swings', 'http://www.webmd.com/diabetes/guide/gestational_diabetes', 'http://www.webmd.com/hw-popup/type-2-diabetes', 'http://www.webmd.com/diabetes/default.htm', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/digestive-disorders/pancreas', 'http://www.webmd.com/digestive-disorders/pancreas', 'http://www.webmd.com/hw-popup/insulin', 'http://www.webmd.com/diabetes/guide/diabetes-types-insulin', 'http://www.webmd.com/diabetes/tc/diabetes-blood-sugar-levels-topic-overview', 'http://www.webmd.com/hw-popup/placenta', 'http://www.webmd.com/diabetes/tc/insulin-resistance-topic-overview', 'http://www.webmd.com/diabetes/diabetes-health-check/default.htm', 'http://www.webmd.com/diabetes/types-of-diabetes-mellitus', 'http://www.webmd.com/baby/default.htm', 'http://www.webmd.com/diabetes/oral-glucose-tolerance-test', 'http://www.webmd.com/diabetes/ss/slideshow-blood-sugar-insulin', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Enlarged Liver: Hepatomegaly Symptoms and Causes,http://www.webmd.com/hepatitis/enlarged-liver-causes,"[True, ' cells to check for <a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/hepatitis/default.htm', 'http://www.webmd.com/hepatitis/rmq-know-your-liver', 'http://www.webmd.com/hepatitis/understanding-hepatitis-basics', 'http://www.webmd.com/hepatitis/understanding-hepatitis-basics', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/hepatitis/default.htm', 'http://www.webmd.com/hepatitis/rmq-know-your-liver', 'http://www.webmd.com/hepatitis/understanding-hepatitis-basics', 'http://www.webmd.com/hepatitis/understanding-hepatitis-basics', 'http://www.webmd.com/digestive-disorders/picture-of-the-liver', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/hepatitis/fatty-liver-disease', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Fine Needle Aspiration Procedure: What to Expect,http://www.webmd.com/a-to-z-guides/fine-needle-aspiration,"[True, ' a type of <a class="""" href=""http://www.webmd.com/cancer/what-is-a-biopsy"" onclick=""return sl(this,\'\',\'embd-ln']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/what-is-a-biopsy', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/what-is-a-biopsy', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/digestive-disorders/picture-of-the-abdomen', 'http://www.webmd.com/drugs/mono-3-ASPIRIN+-+ORAL.aspx?drugid=1082&drugname=Aspirin+Oral', 'http://www.webmd.com/drugs/drug-5869-plavix+oral.aspx', 'http://www.webmd.com/drugs/drug-5190-clopidogrel+oral.aspx', 'http://www.webmd.com/drugs/drug-3949-Warfarin+Oral.aspx?drugid=3949&drugname=Warfarin+Oral', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
FISH Test for Cancer,http://www.webmd.com/cancer/fish-cancer-test,"[True, 'e a <a class=""Article"" href=""http://www.webmd.com/cancer/fish-cancer-test"" onclick=""return sl(this,\'\',\'embd-ln']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/fish-cancer-test', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/chemotherapy-what-to-expect', 'http://www.webmd.com/breast-cancer/', 'http://www.webmd.com/breast-cancer/ss/slideshow-breast-cancer-overview', 'http://www.webmd.com/cancer/what-is-a-biopsy', 'http://www.webmd.com/breast-cancer/guide/her2', 'http://www.webmd.com/breast-cancer/breast-cancer-health-check/default.htm', 'http://www.webmd.com/drugs/2/drug-16621/herceptin+intravenous/details', 'http://www.webmd.com/drugs/2/drug-16623/trastuzumab+intravenous/details', 'http://www.webmd.com/breast-cancer/guide/breast-cancer-detection', 'http://www.webmd.com/cancer/fish-cancer-test', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/chemotherapy-what-to-expect', 'http://www.webmd.com/breast-cancer/', 'http://www.webmd.com/breast-cancer/ss/slideshow-breast-cancer-overview', 'http://www.webmd.com/cancer/what-is-a-biopsy', 'http://www.webmd.com/breast-cancer/guide/her2', 'http://www.webmd.com/breast-cancer/breast-cancer-health-check/default.htm', 'http://www.webmd.com/drugs/2/drug-16621/herceptin+intravenous/details', 'http://www.webmd.com/drugs/2/drug-16623/trastuzumab+intravenous/details', 'http://www.webmd.com/breast-cancer/guide/breast-cancer-detection', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/cancer/understanding-leukemia-basics', 'http://www.webmd.com/cancer/sarcoma', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Gas (Flatus)-Topic Overview,http://www.webmd.com/digestive-disorders/tc/Gas-Flatus-Topic-Overview,"[True, 'ed by the National\r\n<a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">Cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Gastritis: Symptoms, Causes, Treatments, and More",http://www.webmd.com/digestive-disorders/digestive-diseases-gastritis,"[True, 'developing <a class="""" href=""http://www.webmd.com/cancer/understanding-stomach-cancer-basics"" onclick=""return ']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/digestive-disorders/digestive-diseases-gastritis', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/digestive-disorders/digestive-diseases-gastritis', 'http://www.webmd.com/digestive-disorders/picture-of-the-stomach', 'http://www.webmd.com/digestive-disorders/digestive-diseases-nausea-vomiting', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/drugs/mono-3-ASPIRIN+-+ORAL.aspx?drugid=1082&drugname=Aspirin+Oral', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/cancer/understanding-stomach-cancer-basics', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
HPV and Genital Warts Center - WebMD,http://www.webmd.com/sexual-conditions/HPV-Genital-Warts/,"[True, ' are sexually transmitted and also cause cervical cancer. An HPV vaccine may reduce your risk.\r\n</p>, <p class']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/sexual-conditions/hpv-genital-warts/news/20150714/despite-benefits-few-us-states-mandate-cervical-cancer-vaccine', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Gestational Diabetes-Topic Overview,http://www.webmd.com/baby/tc/Gestational-Diabetes-Topic-Overview,"[True, 'ed by the National\r\n<a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">Cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/hw-popup/diabetes', 'http://www.webmd.com/diabetes/blood-glucose', 'http://www.webmd.com/diabetes/ss/slideshow-blood-sugar-swings', 'http://www.webmd.com/diabetes/guide/gestational_diabetes', 'http://www.webmd.com/hw-popup/type-2-diabetes', 'http://www.webmd.com/diabetes/default.htm', 'http://www.webmd.com/diet/healthy-weight-what-is-a-healthy-weight', 'http://www.webmd.com/fitness-exercise/default.htm', 'http://www.webmd.com/digestive-disorders/pancreas', 'http://www.webmd.com/digestive-disorders/pancreas', 'http://www.webmd.com/hw-popup/insulin', 'http://www.webmd.com/diabetes/guide/diabetes-types-insulin', 'http://www.webmd.com/diabetes/tc/diabetes-blood-sugar-levels-topic-overview', 'http://www.webmd.com/hw-popup/placenta', 'http://www.webmd.com/diabetes/tc/insulin-resistance-topic-overview', 'http://www.webmd.com/diabetes/diabetes-health-check/default.htm', 'http://www.webmd.com/diabetes/types-of-diabetes-mellitus', 'http://www.webmd.com/baby/default.htm', 'http://www.webmd.com/diabetes/oral-glucose-tolerance-test', 'http://www.webmd.com/diabetes/ss/slideshow-blood-sugar-insulin', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Hashimoto's Thyroiditis: Symptoms, Causes, and Treatments",http://www.webmd.com/a-to-z-guides/hashimotos-thyroiditis-symptoms-causes-treatments,"[True, '>\n<strong>\n<a class="""" href=""http://www.webmd.com/cancer/what-to-expect-from-radiation-therapy"" onclick=""retur']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/women/autoimmune-thyroiditis', 'http://www.webmd.com/women/hashimotos-thyroiditis-symptoms-causes-treatments', 'http://www.webmd.com/a-to-z-guides/autoimmune-diseases', 'http://www.webmd.com/women/picture-of-the-thyroid', 'http://www.webmd.com/women/hypothyroidism-underactive-thyroid-symptoms-causes-treatments', 'http://www.webmd.com/women/ss/slideshow-thyroid-symptoms-and-solutions', 'http://www.webmd.com/women/rm-quiz-thyroid-problem', 'http://www.webmd.com/fitness-exercise/how-to-boost-your-metabolism', 'http://www.webmd.com/heart-disease/pulse-measurement', 'http://www.webmd.com/women/autoimmune-thyroiditis', 'http://www.webmd.com/women/hashimotos-thyroiditis-symptoms-causes-treatments', 'http://www.webmd.com/a-to-z-guides/autoimmune-diseases', 'http://www.webmd.com/women/picture-of-the-thyroid', 'http://www.webmd.com/women/hypothyroidism-underactive-thyroid-symptoms-causes-treatments', 'http://www.webmd.com/women/ss/slideshow-thyroid-symptoms-and-solutions', 'http://www.webmd.com/women/rm-quiz-thyroid-problem', 'http://www.webmd.com/fitness-exercise/how-to-boost-your-metabolism', 'http://www.webmd.com/heart-disease/pulse-measurement', 'http://www.webmd.com/sex-relationships/default.htm', 'http://www.webmd.com/women/guide/understanding-thyroid-problems-basics', 'http://www.webmd.com/baby/guide/delivery-methods', 'http://www.webmd.com/cancer/what-to-expect-from-radiation-therapy', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/cancer/understanding-hodgkins-disease-basic-information', 'http://www.webmd.com/women/understanding-goiter-basics', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Hearing Loss: Causes, Symptoms, and Treatment",http://www.webmd.com/a-to-z-guides/hearing-loss-causes-symptoms-treatment,"[True, 'cs</a> and <a class="""" href=""http://www.webmd.com/cancer/chemotherapy-what-to-expect"" onclick=""return sl(this,']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/a-to-z-guides/hearing-loss-causes-symptoms-treatment', 'http://www.webmd.com/sex-relationships/default.htm', 'http://www.webmd.com/healthy-aging/ss/slideshow-causes', 'http://www.webmd.com/a-to-z-guides/understanding-tinnitus-basics', 'http://www.webmd.com/a-to-z-guides/understanding-tinnitus-basics', 'http://www.webmd.com/a-to-z-guides/hearing-loss-causes-symptoms-treatment', 'http://www.webmd.com/sex-relationships/default.htm', 'http://www.webmd.com/healthy-aging/ss/slideshow-causes', 'http://www.webmd.com/a-to-z-guides/understanding-tinnitus-basics', 'http://www.webmd.com/a-to-z-guides/understanding-tinnitus-basics', 'http://www.webmd.com/healthy-aging/hearing-loss-assessment/default.htm', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/cold-and-flu/rm-quiz-antibiotics-myths-facts', 'http://www.webmd.com/cancer/chemotherapy-what-to-expect', 'http://www.webmd.com/drugs/mono-3-ASPIRIN+-+ORAL.aspx?drugid=1082&drugname=Aspirin+Oral', 'http://www.webmd.com/a-to-z-guides/malaria-topic-overview', 'http://www.webmd.com/erectile-dysfunction/default.htm', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/men/video/dirty-truth-handwashing', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/causes-cures-bad-breath', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/video/dangers-gum-disease', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/beauty/video/hair-care-shampoo', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/oral-health/video/laugh-therapy-1', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
Hiccups-Topic Overview,http://www.webmd.com/a-to-z-guides/Hiccups-Topic-Overview,"[True, 'ed by the National\r\n<a href=""http://www.webmd.com/cancer/"" onclick=""return sl(this,\'\',\'embd-lnk\');"">Cancer</a>']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/digestive-disorders/hiccups', 'http://www.webmd.com/digestive-disorders/hiccups', 'http://www.webmd.com/hw-popup/options-birth-control', 'http://www.webmd.com/cancer/', 'http://www.webmd.com/cancer/rm-quiz-cancer-myths-facts', 'http://www.webmd.com/cancer/health-check-cancer-risk/default.htm', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
"Hives Causes, Picture,  Treatment",http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-hives-urticaria-angioedema,"[True, 'sumer_assets/site_images/articles/health_tools/precancerous_lesions_slideshow/thumbnails/17_thumbnail_precance']","['http://www.webmd.com/pill-identification/default.htm', 'http://www.webmd.com/skin-problems-and-treatments/toc-image-picture-of-hives-urticaria ', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-hives-urticaria-angioedema', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-common-adult-skin-problems', 'http://children.webmd.com/slideshow-common-childhood-skin-problems', 'http://www.webmd.com/melanoma-skin-cancer/slideshow-precancerous-skin-lesions-and-skin-cancer ', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-closer-look-at-mrsa', 'http://www.webmd.com/skin-problems-and-treatments/slideshow-ringworm ', 'http://www.webmd.com/allergies/slideshow-bad-bugs', 'http://www.webmd.com/a-to-z-guides/slideshows/default.htm', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/skin-problems-and-treatments/toc-image-picture-of-hives-urticaria ', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-hives-urticaria-angioedema', 'http://www.webmd.com/skin-problems-and-treatments/picture-of-the-skin', 'http://www.webmd.com/skin-problems-and-treatments/guide/skin-conditions-pruritus', 'http://www.webmd.com/oral-health/picture-of-the-tongue', 'http://www.webmd.com/a-to-z-guides/slideshows/default.htm', 'http://www.webmd.com/eye-health/picture-of-the-eyes', 'http://www.webmd.com/lung/picture-of-the-lungs', 'http://www.webmd.com/heart/anatomy-picture-of-blood', 'http://www.webmd.com/a-to-z-guides/rm-quiz-blood-basics', 'http://www.webmd.com/drugs/index-drugs.aspx', 'http://www.webmd.com/first-aid/tc/insect-bites-and-stings-and-spider-bites-topic-overview', 'http://www.webmd.com/sex-relationships/modern-love-8/chocolate-answers', 'http://www.webmd.com/diet/the-truth-about-seven-common-food-additives', 'http://www.webmd.com/drugs/mono-3-ASPIRIN+-+ORAL.aspx?drugid=1082&drugname=Aspirin+Oral', 'http://www.webmd.com/drugs/mono-9368-IBUPROFEN+-+ORAL.aspx?drugid=5166&drugname=ibuprofen+oral', 'http://www.webmd.com/hypertension-high-blood-pressure/how-take-blood-pressure-medicine-properly-why-you-should', 'http://www.webmd.com/heart-disease/guide/medicine-ace-inhibitors', 'http://www.webmd.com/women/picture-of-the-thyroid', 'http://www.webmd.com/hepatitis/default.htm', 'http://www.webmd.com/cancer/default.htm', 'http://www.webmd.com/beauty/face/ss/slideshow-complexion-care', 'http://www.webmd.com/www/policies/additional-info?ss=ftr']"
